hour_index,hour_of_day,solar_kwh_per_mw,wind_kwh_per_wtg
4808,8,301.84,2625.0270747304235
4809,9,512.0,2604.732406824321
4810,10,515.99,2570.6649290851337
4811,11,755.06,2637.8862972587053
4812,12,644.98,2637.8862972587053
4813,13,574.3,2637.8862972587053
4814,14,589.46,2637.8862972587053
4815,15,439.79,2637.8862972587053
4816,16,260.45,2637.8862972587053
4817,17,150.37,2632.5004087485872
4818,18,0.0,2637.8862972587053
4819,19,0.0,2637.5992961288425
4820,20,0.0,2579.6650088425117
4821,21,0.0,2500.8412940729118
4822,22,0.0,2637.6678910146848
4823,23,0.0,2637.8862972587053
4824,0,0.0,2629.6350980334496
4825,1,0.0,2637.180812054492
4826,2,0.0,2637.8862972587053
4827,3,0.0,2447.6872028299085
4828,4,0.0,1955.54504835608
4829,5,0.0,2241.0435588470605
4830,6,12.86,1994.7296452666355
4831,7,166.78,2409.583802521087
4832,8,361.9,2478.748886971
4833,9,469.92,2636.04365749112
4834,10,638.41,2637.8862972587053
4835,11,731.12,2637.8862972587053
4836,12,872.6,2637.8862972587053
4837,13,740.19,2637.8862972587053
4838,14,566.55,2637.8862972587053
4839,15,310.66,2637.8862972587053
4840,16,254.83,2637.8862972587053
4841,17,254.05,2637.8862972587053
4842,18,8.41,2626.155070732428
4843,19,0.0,2611.421449684421
4844,20,0.0,2637.6009202274745
4845,21,0.0,2057.9424745783767
4846,22,0.0,2155.559171384729
4847,23,0.0,2066.5674354134912
4848,0,0.0,2076.2964404428712
4849,1,0.0,2333.626840860854
4850,2,0.0,2364.343367472023
4851,3,0.0,1630.28927042772
4852,4,0.0,787.7437316636147
4853,5,0.0,2616.1980942235227
4854,6,32.56,2637.8862972587053
4855,7,293.57,2548.802691201729
4856,8,651.84,2485.49416547024
4857,9,828.43,2634.9264261135663
4858,10,867.29,2209.415812384079
4859,11,649.34,2627.2318662107223
4860,12,278.29,2637.8862972587053
4861,13,384.05,2533.380022028699
4862,14,277.33,2637.8862972587053
4863,15,662.79,2637.8862972587053
4864,16,334.61,2637.8862972587053
4865,17,193.55,2637.8862972587053
4866,18,16.2,2637.8862972587053
4867,19,0.0,2637.7587771388585
4868,20,0.0,2637.8862972587053
4869,21,0.0,2637.8862972587053
4870,22,0.0,2637.8862972587053
4871,23,0.0,2636.563476916818
4872,0,0.0,2534.152821594821
4873,1,0.0,2373.721443845805
4874,2,0.0,2591.648770965417
4875,3,0.0,2253.876887973376
4876,4,0.0,2184.7775163186857
4877,5,0.0,1930.7294264295097
4878,6,13.76,2030.381394900104
4879,7,302.46,1553.9327738594243
4880,8,365.7,620.1930006564227
4881,9,718.68,1213.735072992555
4882,10,353.47,2593.5784950035504
4883,11,766.8,2637.8862972587053
4884,12,734.77,2637.8862972587053
4885,13,896.94,2637.8862972587053
4886,14,388.2,2637.8862972587053
4887,15,70.04,2637.8862972587053
4888,16,122.14,2637.8862972587053
4889,17,153.24,2631.0264724438853
4890,18,29.64,2631.2691547857944
4891,19,0.0,2637.7882746528985
4892,20,0.0,2637.7882746528985
4893,21,0.0,2637.807381542805
4894,22,0.0,2600.917587337767
4895,23,0.0,2584.046912182416
4896,0,0.0,2574.818211765692
4897,1,0.0,1342.8120135795298
4898,2,0.0,1042.904495132446
4899,3,0.0,1035.2838681381593
4900,4,0.0,1806.7875858061352
4901,5,0.0,1273.5688264622315
4902,6,21.77,549.9165656167601
4903,7,278.74,1022.7244678163844
4904,8,579.28,2617.370656715
4905,9,836.28,2633.456534717733
4906,10,1024.01,2637.464397920959
4907,11,1075.64,2637.8862972587053
4908,12,1070.41,2637.8862972587053
4909,13,1066.82,2636.7205347185186
4910,14,1008.6,2570.317483238808
4911,15,820.06,2565.9201047988918
4912,16,562.81,2592.3844215984795
4913,17,253.26,2637.8862972587053
4914,18,13.63,2637.3255879475205
4915,19,0.0,2583.1402553243383
4916,20,0.0,2464.208747039182
4917,21,0.0,2275.772719538615
4918,22,0.0,2214.2775823133525
4919,23,0.0,1991.402691809605
4920,0,0.0,2039.691434640724
4921,1,0.0,1689.9653033767245
4922,2,0.0,1924.4461019227608
4923,3,0.0,1279.2407217489738
4924,4,0.0,1963.555569683292
4925,5,0.0,1585.9228048287123
4926,6,5.77,1455.0836650681877
4927,7,123.52,1370.4286031284907
4928,8,248.06,1875.212833527249
4929,9,379.67,2441.331509661194
4930,10,423.55,2386.65313225815
4931,11,418.7,2147.450630848988
4932,12,453.88,2632.8701089627875
4933,13,485.45,2636.1337885703
4934,14,455.64,2542.579131806004
4935,15,334.94,2637.7882746528985
4936,16,210.7,2637.7882746528985
4937,17,87.62,2637.7882746528985
4938,18,0.0,2633.924941739499
4939,19,0.0,2637.8862972587053
4940,20,0.0,1973.564463691405
4941,21,0.0,2247.147351010656
4942,22,0.0,2599.212155327454
4943,23,0.0,2636.498814030318
4944,0,0.0,2637.8862972587053
4945,1,0.0,2631.733215290366
4946,2,0.0,2623.9462656181995
4947,3,0.0,2621.91497031775
4948,4,0.0,2332.4855256313667
4949,5,0.0,2091.3572966317706
4950,6,18.49,2133.40102740689
4951,7,224.9,1929.561611234088
4952,8,498.68,2633.6040747958564
4953,9,746.51,2637.8862972587053
4954,10,908.9,2637.8862972587053
4955,11,1024.21,2608.2918647286706
4956,12,1027.93,2637.8862972587053
4957,13,1019.75,2637.8862972587053
4958,14,928.99,2637.8862972587053
4959,15,757.38,2637.8862972587053
4960,16,481.32,2637.8862972587053
4961,17,218.45,2637.8862972587053
4962,18,12.14,2637.8862972587053
4963,19,0.0,2637.8862972587053
4964,20,0.0,2518.385725306596
4965,21,0.0,2572.518633037137
4966,22,0.0,2591.373202324856
4967,23,0.0,2563.3861254424023
4968,0,0.0,2321.357313218007
4969,1,0.0,2111.9109642049298
4970,2,0.0,1795.1635656768167
4971,3,0.0,1888.3167142642048
4972,4,0.0,2583.0271136332503
4973,5,0.0,2532.8021371300806
4974,6,2.23,2363.29222508825
4975,7,109.86,2058.1340314364484
4976,8,254.88,2444.044121931538
4977,9,305.52,2240.340273530107
4978,10,369.9,2637.8862972587053
4979,11,469.07,2635.780697447459
4980,12,494.71,2636.7110045049503
4981,13,417.52,2606.827915321602
4982,14,351.53,2637.8862972587053
4983,15,280.19,2637.8862972587053
4984,16,187.14,2618.6310748089672
4985,17,79.11,2398.809522356586
4986,18,0.0,2563.6641704486856
4987,19,0.0,2637.886100116673
4988,20,0.0,2637.8862972587053
4989,21,0.0,2598.262685424892
4990,22,0.0,2635.8851443055983
4991,23,0.0,2637.8862972587053
4992,0,0.0,2637.8862972587053
4993,1,0.0,2611.1437157788564
4994,2,0.0,2622.1311577896417
4995,3,0.0,2621.7186738574583
4996,4,0.0,2096.828908552874
4997,5,0.0,1851.4718743379087
4998,6,2.83,2533.7435655261934
4999,7,114.76,1565.5454407359507
5000,8,212.0,1442.8482086245483
5001,9,337.69,2276.899741521089
5002,10,411.01,2188.5535113147807
5003,11,457.98,2200.908801537229
5004,12,500.58,2597.282920247525
5005,13,431.18,2625.146115444704
5006,14,420.43,2636.809496684494
5007,15,311.51,2637.7882746528985
5008,16,217.64,2637.7882746528985
5009,17,88.86,2637.7882746528985
5010,18,0.0,2637.7882746528985
5011,19,0.0,2637.7418712852914
5012,20,0.0,2575.594684938203
5013,21,0.0,2633.2394251846763
5014,22,0.0,2637.8862972587053
5015,23,0.0,2636.4938065427505
5016,0,0.0,2558.783088543837
5017,1,0.0,2632.8974471570605
5018,2,0.0,2626.356137270521
5019,3,0.0,2610.4960857660585
5020,4,0.0,2135.153341701061
5021,5,0.0,967.9870402294569
5022,6,18.84,730.8464492892216
5023,7,285.35,935.9267517565588
5024,8,518.06,553.4426251327878
5025,9,526.32,1329.144277752059
5026,10,652.79,2010.4832750953524
5027,11,685.12,2394.0336154264483
5028,12,366.84,2636.5168347405656
5029,13,624.79,2637.1625687226274
5030,14,492.13,2635.2676139243717
5031,15,434.26,2637.8862972587053
5032,16,287.91,2637.8862972587053
5033,17,58.22,2637.7717523919628
5034,18,0.0,2637.83250181427
5035,19,0.0,2637.8862972587053
5036,20,0.0,2637.8862972587053
5037,21,0.0,2637.8862972587053
5038,22,0.0,2637.8862972587053
5039,23,0.0,2636.943890396624
5040,0,0.0,2635.8165954328865
5041,1,0.0,2637.8862972587053
5042,2,0.0,2611.814278915652
5043,3,0.0,2521.519603622135
5044,4,0.0,2253.03481361621
5045,5,0.0,2457.4979734416293
5046,6,19.83,1745.163500605148
5047,7,273.99,1583.0294128147414
5048,8,586.24,2182.835032155068
5049,9,845.7,2632.5636959873755
5050,10,1031.86,2603.795802013135
5051,11,1086.34,2637.8862972587053
5052,12,1082.09,2637.8862972587053
5053,13,1079.61,2637.8862972587053
5054,14,1000.14,2637.021329395797
5055,15,806.1,2635.1625651985
5056,16,537.87,2637.8862972587053
5057,17,233.72,2637.8862972587053
5058,18,9.61,2637.786576113914
5059,19,0.0,2637.8862972587053
5060,20,0.0,2637.0574116835464
5061,21,0.0,2637.288108279473
5062,22,0.0,2533.8092186192544
5063,23,0.0,2351.466771015236
5064,0,0.0,1661.941670985707
5065,1,0.0,1860.1129755399647
5066,2,0.0,2359.243783899616
5067,3,0.0,2552.60261482414
5068,4,0.0,2443.63846073239
5069,5,0.0,2281.676630963953
5070,6,0.0,707.6330074573325
5071,7,128.71,1040.3433640822418
5072,8,232.73,2479.9595901508583
5073,9,347.09,2629.643263440619
5074,10,454.34,2637.8862972587053
5075,11,506.14,2637.8862972587053
5076,12,589.03,2637.8862972587053
5077,13,609.55,2637.8862972587053
5078,14,432.81,2637.8862972587053
5079,15,268.74,2637.8118312273323
5080,16,166.81,1738.5484911730607
5081,17,92.54,1305.447091937704
5082,18,0.0,622.1834139151016
5083,19,0.0,1962.6766982111585
5084,20,0.0,2637.8862972587053
5085,21,0.0,2607.270492440521
5086,22,0.0,2621.702178125267
5087,23,0.0,2577.3128125756807
5088,0,0.0,2396.1331959109007
5089,1,0.0,1870.2475158194145
5090,2,0.0,1053.3367001471545
5091,3,0.0,1378.608707571038
5092,4,0.0,1605.0184599376112
5093,5,0.0,460.0903600447685
5094,6,8.18,797.0659176216341
5095,7,147.39,1797.4495375083943
5096,8,402.54,1604.259912701289
5097,9,602.36,1947.143806408036
5098,10,618.39,2362.850956320966
5099,11,589.01,2631.19602448412
5100,12,776.16,2637.7786312800035
5101,13,757.64,2637.7585260400606
5102,14,467.56,2630.8869956047965
5103,15,509.96,2512.65008769572
5104,16,242.27,2312.142878470395
5105,17,103.41,2637.8862972587053
5106,18,0.0,2637.8862972587053
5107,19,0.0,2635.6520480824606
5108,20,0.0,2619.4978352355174
5109,21,0.0,2613.571558431257
5110,22,0.0,2567.884328792676
5111,23,0.0,2151.2921784686496
5112,0,0.0,1705.7807047087686
5113,1,0.0,1167.70789235213
5114,2,0.0,1021.1548430355684
5115,3,0.0,870.9351996614133
5116,4,0.0,2518.103976667983
5117,5,0.0,2618.8230635209998
5118,6,0.0,2627.036817550585
5119,7,63.55,2105.116441814157
5120,8,229.96,2443.4159951410707
5121,9,426.76,2635.4700076989666
5122,10,383.35,2625.0549458976334
5123,11,408.2,2637.8862972587053
5124,12,580.97,2637.8862972587053
5125,13,555.54,2632.5849307222684
5126,14,436.28,2115.2788493639378
5127,15,363.16,589.4007007114052
5128,16,228.08,2637.8862972587053
5129,17,104.9,2637.8862972587053
5130,18,0.59,2637.8862972587053
5131,19,0.0,2637.8862972587053
5132,20,0.0,2637.8862972587053
5133,21,0.0,2478.803528537449
5134,22,0.0,2490.155739463819
5135,23,0.0,2500.64846858138
5136,0,0.0,2624.846038042682
5137,1,0.0,2399.492340273791
5138,2,0.0,1926.1391482075887
5139,3,0.0,1850.6669529605613
5140,4,0.0,898.0398798464494
5141,5,0.0,1204.6283095693611
5142,6,5.51,1415.193732183843
5143,7,112.61,2015.8769691509924
5144,8,235.29,1330.0217320097872
5145,9,353.35,1760.2971119962835
5146,10,494.73,1605.670034639583
5147,11,579.07,1510.1698386096816
5148,12,595.17,2558.5559482982558
5149,13,554.79,2636.308501075524
5150,14,440.5,2635.586577493162
5151,15,386.2,2631.092603803718
5152,16,226.74,2636.1418547569733
5153,17,92.8,2634.7854543223625
5154,18,0.0,2637.8862972587053
5155,19,0.0,2637.8862972587053
5156,20,0.0,2637.8345546693445
5157,21,0.0,2631.013826976527
5158,22,0.0,1922.049338916658
5159,23,0.0,2051.269358306517
5160,0,0.0,2454.0512637936217
5161,1,0.0,1511.6637815833094
5162,2,0.0,1986.356870458256
5163,3,0.0,1691.668332912108
5164,4,0.0,1883.007999815551
5165,5,0.0,2372.25025319105
5166,6,5.57,2535.676508984649
5167,7,166.59,2133.769635646075
5168,8,301.49,1664.5101896663025
5169,9,418.2,2387.9755041094063
5170,10,580.41,2637.8862972587053
5171,11,627.0,2637.8862972587053
5172,12,660.93,2637.8862972587053
5173,13,586.51,2637.7882746528985
5174,14,496.05,2383.5937815746247
5175,15,356.61,1704.975992863526
5176,16,216.38,1544.0742865824243
5177,17,83.03,61.04585387995246
5178,18,0.0,1621.1988763879604
5179,19,0.0,975.1939162568171
5180,20,0.0,632.6955846043924
5181,21,0.0,652.1692202425862
5182,22,0.0,1027.6652238551528
5183,23,0.0,2026.3155251767207
5184,0,0.0,2551.985571902317
5185,1,0.0,2571.7490270120743
5186,2,0.0,2567.501869002552
5187,3,0.0,2630.3514913971017
5188,4,0.0,2602.075377965739
5189,5,0.0,2059.228436554375
5190,6,5.99,1836.938448925836
5191,7,190.52,2415.995799374418
5192,8,313.8,1860.528144320816
5193,9,334.88,2583.9202720574417
5194,10,323.24,2637.8862972587053
5195,11,368.04,2523.706964069685
5196,12,609.81,2637.8862972587053
5197,13,467.05,2637.8862972587053
5198,14,293.18,2637.841621606703
5199,15,333.64,2637.8862972587053
5200,16,91.83,2637.8862972587053
5201,17,100.13,2625.836761189576
5202,18,7.99,2635.2030225805447
5203,19,0.0,2637.228166609925
5204,20,0.0,2413.582256313947
5205,21,0.0,2604.8804361104494
5206,22,0.0,2626.919467031975
5207,23,0.0,2633.6832729854145
5208,0,0.0,2637.8862972587053
5209,1,0.0,2634.0185265512505
5210,2,0.0,2278.790690529131
5211,3,0.0,1588.9623832055215
5212,4,0.0,2032.5916671887053
5213,5,0.0,1823.1715153341972
5214,6,0.0,450.8734666672232
5215,7,75.83,212.23224461247747
5216,8,148.45,292.24663570918204
5217,9,426.07,341.4130142026714
5218,10,742.15,1069.015681490697
5219,11,731.61,1688.7111223850516
5220,12,462.4,2258.6863010055254
5221,13,825.08,2603.8095147253234
5222,14,530.23,2269.2505498652804
5223,15,548.04,2368.807021606118
5224,16,527.81,2637.8862972587053
5225,17,254.71,2637.8862972587053
5226,18,15.71,2637.7882746528985
5227,19,0.0,2637.8862972587053
5228,20,0.0,2614.179696588348
5229,21,0.0,2632.5323198286683
5230,22,0.0,2557.0773053649104
5231,23,0.0,1954.252942303248
5232,0,0.0,1695.373715588904
5233,1,0.0,1750.8644153389978
5234,2,0.0,2350.7189603258635
5235,3,0.0,2267.473600161132
5236,4,0.0,2275.5851360467395
5237,5,0.0,2439.916863248301
5238,6,0.0,2571.60740559141
5239,7,55.5,2584.346878773229
5240,8,40.11,1889.4085025289812
5241,9,559.9,1329.588327640867
5242,10,508.99,1485.9700603159072
5243,11,741.57,1744.2061895356069
5244,12,413.78,697.3839001788757
5245,13,370.6,767.1212327440859
5246,14,695.85,1175.788997271661
5247,15,603.76,1061.5678845100497
5248,16,297.31,1417.5696415996465
5249,17,81.06,2312.743802807822
5250,18,0.0,628.6816857874223
5251,19,0.0,2266.127726041926
5252,20,0.0,2637.8862972587053
5253,21,0.0,2637.8862972587053
5254,22,0.0,2637.27852400922
5255,23,0.0,2636.896537190109
5256,0,0.0,2559.878197347911
5257,1,0.0,2606.12111217344
5258,2,0.0,2299.907579350694
5259,3,0.0,1572.441619021225
5260,4,0.0,2342.349309764068
5261,5,0.0,2136.963684997374
5262,6,18.28,2601.229026136055
5263,7,261.32,2633.83630950931
5264,8,546.61,2546.796566982032
5265,9,785.17,2637.1137070248483
5266,10,972.69,2499.068015676993
5267,11,1054.24,1153.8375343330908
5268,12,1079.24,1065.183006011908
5269,13,1041.92,577.8269105335038
5270,14,909.86,359.3741713694819
5271,15,751.53,793.2642231681673
5272,16,499.38,2636.855939320636
5273,17,207.64,2614.4459219155806
5274,18,3.45,2172.0918888410297
5275,19,0.0,1904.71311135218
5276,20,0.0,2637.549841106485
5277,21,0.0,2633.532494801941
5278,22,0.0,2575.2446381759564
5279,23,0.0,2480.1205838487776
5280,0,0.0,2637.0480414917547
5281,1,0.0,2637.8862972587053
5282,2,0.0,2624.7523687486246
5283,3,0.0,2630.9698977264434
5284,4,0.0,2577.3516228275494
5285,5,0.0,1256.0852524145037
5286,6,8.86,703.8080886132569
5287,7,204.75,1045.1553015915626
5288,8,380.27,2637.8862972587053
5289,9,599.67,2637.8862972587053
5290,10,724.9,2637.8862972587053
5291,11,978.08,2637.743852897452
5292,12,996.98,2637.7882746528985
5293,13,978.84,2637.1385342811022
5294,14,780.0,2637.8345546693445
5295,15,718.53,2637.8862972587053
5296,16,583.31,2637.8862972587053
5297,17,236.28,2637.8862972587053
5298,18,13.89,2637.8862972587053
5299,19,0.0,2621.909638589992
5300,20,0.0,2585.2121859642384
5301,21,0.0,1760.7943784433803
5302,22,0.0,1572.6150961663266
5303,23,0.0,2197.365965663869
5304,0,0.0,2629.848172199991
5305,1,0.0,2079.2477204219963
5306,2,0.0,1363.182320027487
5307,3,0.0,2542.6172867829346
5308,4,0.0,2606.5733407088087
5309,5,0.0,2249.9739088779274
5310,6,0.0,2258.150808488462
5311,7,16.39,2617.8522924867466
5312,8,138.34,2110.961131742881
5313,9,283.6,1459.9665477301137
5314,10,532.48,1408.9707561207003
5315,11,543.24,2043.1957623201797
5316,12,633.41,301.9727606463412
5317,13,494.94,547.4225241086104
5318,14,392.79,2127.5853126107822
5319,15,349.44,1717.4830996374162
5320,16,251.76,2637.8862972587053
5321,17,139.6,2637.8862972587053
5322,18,6.53,2637.8862972587053
5323,19,0.0,2637.8862972587053
5324,20,0.0,2637.8862972587053
5325,21,0.0,2637.8862972587053
5326,22,0.0,2586.8434262733613
5327,23,0.0,2545.483508767884
5328,0,0.0,2624.6436059987504
5329,1,0.0,2435.960151358217
5330,2,0.0,2554.4618520923723
5331,3,0.0,2373.2735460402805
5332,4,0.0,1422.759120240346
5333,5,0.0,1162.04476234189
5334,6,5.87,817.069819314784
5335,7,148.79,707.9825278913188
5336,8,308.64,1490.173753553166
5337,9,516.01,1048.6315056560918
5338,10,674.79,802.5055719998867
5339,11,1085.06,2637.8223273669178
5340,12,1077.98,2637.7882746528985
5341,13,1072.85,2637.7882746528985
5342,14,845.25,734.0500083205418
5343,15,718.04,2617.786022687844
5344,16,377.17,2637.1385342811022
5345,17,171.49,2637.7882746528985
5346,18,0.14,717.3352125611317
5347,19,0.0,897.0316753571199
5348,20,0.0,314.5075954021733
5349,21,0.0,1032.533892256774
5350,22,0.0,1535.5058483565049
5351,23,0.0,2101.8322986038534
5352,0,0.0,2637.8862972587053
5353,1,0.0,2633.982599089441
5354,2,0.0,2637.8862972587053
5355,3,0.0,2600.0587290793155
5356,4,0.0,2170.5862385483188
5357,5,0.0,2626.195622139133
5358,6,4.96,2637.8862972587053
5359,7,91.95,2626.40228938945
5360,8,192.16,2577.7752537777774
5361,9,413.39,1807.871465457976
5362,10,721.9,1298.2320820778734
5363,11,925.93,2442.750626541962
5364,12,1077.38,2637.7882746528985
5365,13,830.31,2637.7882746528985
5366,14,889.88,2637.7882746528985
5367,15,711.36,2637.7882746528985
5368,16,568.57,2637.8862972587053
5369,17,196.33,2637.8862972587053
5370,18,4.47,177.13804931823014
5371,19,0.0,155.84706134996736
5372,20,0.0,1752.6228112600431
5373,21,0.0,2557.1664198087083
5374,22,0.0,2637.884971171281
5375,23,0.0,2637.561495867683
5376,0,0.0,2637.8862972587053
5377,1,0.0,2465.9944746097444
5378,2,0.0,2546.406764225728
5379,3,0.0,1735.2560005514254
5380,4,0.0,2430.7972484727225
5381,5,0.0,2637.795601182249
5382,6,15.59,2353.6524668965803
5383,7,265.35,2368.813877262773
5384,8,575.74,2325.3635261935383
5385,9,842.38,2637.8862972587053
5386,10,1022.67,2592.125160341031
5387,11,1079.75,2637.8862972587053
5388,12,1074.77,2637.8862972587053
5389,13,1071.8,2637.7882746528985
5390,14,1000.56,2637.7882746528985
5391,15,805.66,2637.8862972587053
5392,16,525.21,2626.7957178904944
5393,17,216.4,2637.8862972587053
5394,18,5.62,2637.8862972587053
5395,19,0.0,2637.8862972587053
5396,20,0.0,2495.6238633798143
5397,21,0.0,2596.900659098232
5398,22,0.0,2637.7150243973406
5399,23,0.0,2637.8862972587053
5400,0,0.0,2625.307416046705
5401,1,0.0,2625.019266936704
5402,2,0.0,2637.8862972587053
5403,3,0.0,2628.5234346943025
5404,4,0.0,2588.504409649766
5405,5,0.0,2566.440726831473
5406,6,13.97,2116.7388503847947
5407,7,248.1,2195.6499607754613
5408,8,561.28,2637.8862972587053
5409,9,807.89,2637.8862972587053
5410,10,994.55,2637.7882746528985
5411,11,1076.36,2625.5684782111107
5412,12,1070.72,2637.7882746528985
5413,13,1066.88,2637.7882746528985
5414,14,979.19,2637.148407020209
5415,15,788.57,2440.1596609477765
5416,16,532.6,529.2728052337554
5417,17,217.44,2157.789990109748
5418,18,6.31,2324.032155652811
5419,19,0.0,2637.7383987178127
5420,20,0.0,2637.8345546693445
5421,21,0.0,2005.6075632375585
5422,22,0.0,2455.974096703524
5423,23,0.0,2181.272567187191
5424,0,0.0,2248.48070980822
5425,1,0.0,2242.2069676732453
5426,2,0.0,2342.3676492189093
5427,3,0.0,2449.5501996356743
5428,4,0.0,2620.1498474369278
5429,5,0.0,2637.8862972587053
5430,6,10.79,2637.8862972587053
5431,7,183.32,2424.129754046154
5432,8,206.2,2259.4852364293374
5433,9,592.79,2546.779625457048
5434,10,354.46,2063.4365811748007
5435,11,210.83,2637.8862972587053
5436,12,766.86,2637.8862972587053
5437,13,832.48,2637.8862972587053
5438,14,377.46,2624.165112059496
5439,15,452.5,2593.4011130373306
5440,16,297.33,1150.0523336134177
5441,17,141.59,396.0139345709936
